LINEA;ID;COBROS
AGRO;CEQ150393;6,137.32
AGRO;CEQ150394;4,715.87
AGRO;CEQ150395;1,550.67
AGRO;CEQ150396;5,230.22
AGRO;CEQ150397;216.48
AGRO;CEQ150398;1,767.80
AGRO;CEQ150399;8,969.00
AGRO;CEQ150400;1,385.08
AGRO;CEQ150401;1.75
AGRO;CEQ150402;2,488.99
AGRO;CEQ150403;6,601.71
AGRO;CEQ150404;1,247.40
AGRO;CEQ150405;369.37
AGRO;CEQ150406;3,112.00
AGRO;CEQ150407;3,867.60
AGRO;CEQ150408;446.47
AGRO;CEQ150409;3,394.46
AGRO;CEQ150410;5,338.79
AGRO;CEQ150411;3,323.64
AGRO;CEQ150412;945.96
AGRO;CEQ150413;1,252.05
AGRO;CEQ150414;557.69
AGRO;CEQ150415;1,197.70
AGRO;CEQ150416;72.50
AGRO;CEQ150417;3,136.02
AGRO;CEQ150418;213.12
AGRO;CEQ150419;4,488.25
AGRO;CEQ150420;3,433.04
AGRO;CEQ150421;1,679.32
AGRO;CEQ150422;3,367.53
AGRO;CEQ150423;4,838.21
AGRO;CEQ150424;4,820.00
AGRO;CEQ150425;12.14
AGRO;CEQ150426;142.08
AGRO;CEQ150427;1,515.35
AGRO;CEQ150428;2,380.01
AGRO;CEQ150429;1,321.40
AGRO;CEQ150430;1,500.00
AGRO;CEQ150431;2,000.00
AGRO;CEQ150432;668.25
AGRO;CEQ150433;1,015.04
AGRO;CEQ150434;3,864.23
AGRO;CEQ150435;1,215.30
AGRO;CEQ150436;83.66
AGRO;CEQ150437;983.09
AGRO;CEQ150438;6,545.93
AGRO;CEQ150439;1,500.00
AGRO;CEQ150440;848.54
AGRO;CEQ150441;26.25
AGRO;CEQ150442;13,000.00
AGRO;CEQ150443;247.74
AGRO;CEQ150444;477.36
AGRO;CEQ150445;10,881.83
AGRO;CEQ150446;1,937.24
AGRO;CEQ150447;557.69
AGRO;CEQ150448;25,000.00
AGRO;CEQ150449;12,885.89
AGRO;CEQ150450;18,124.76
AGRO;CEQ150451;2,604.67
AGRO;CEQ150452;4,717.55
AGRO;CEQ150453;2,497.60
AGRO;CEQ150454;620.51
AGRO;CEQ150455;3,263.00
AGRO;CEQ150456;3,133.59
AGRO;CEQ150457;760.10
AGRO;CEQ150458;13,373.32
AGRO;CEQ150459;2,571.30
AGRO;CEQ150460;21.40
AGRO;CEQ150461;300.00
AGRO;CEQ150462;2.76
AGRO;CEQ150463;381.48
AGRO;CEQ150464;1,500.00
AGRO;CEQ150465;2,624.69
AGRO;CEQ150466;2,030.00
AGRO;CEQ150467;5,639.28
AGRO;CEQ150468;62,578.49
AGRO;CEQ150469;16,987.85
AGRO;CEQ150470;15,477.90
AGRO;CEQ150471;5,430.91
AGRO;CEQ150472;5,135.58
AGRO;CEQ150473;516.00
AGRO;CEQ150474;11,689.90
AGRO;CEQ150475;1,500.00
AGRO;CEQ150476;13,678.36
AGRO;CEQ150477;557.66
AGRO;CEQ150478;26.25
AGRO;CEQ150479;50.92
AGRO;CEQ150480;403.76
AGRO;CEQ150481;717.24
AGRO;CEQ150482;5.25
AGRO;CEQ150483;1,500.00
AGRO;CEQ150484;359.26
AGRO;CEQ150485;204.72
AGRO;CEQ150486;2,658.82
AGRO;CEQ150487;42.80
AGRO;CEQ150488;2,875.00
AGRO;CEQ150489;253.17
AGRO;CEQ150490;5,417.22
AGRO;CEQ150491;271.12
AGRO;CEQ150492;926.79
AGRO;CEQ150493;5,146.42
AGRO;CEQ150494;1,500.00
AGRO;CEQ150495;450.00
AGRO;CEQ150496;3,092.84
AGRO;CEQ150497;1,705.74
AGRO;CEQ150498;1,229.73
AGRO;CEQ150499;8,781.49
AGRO;CEQ150500;1,000.00
AGRO;CEQ150501;500.00
AGRO;CEQ150502;4.14
AGRO;CEQ150503;4,447.47
AGRO;CEQ150504;460.68
AGRO;CEQ150505;1,688.72
AGRO;CEQ150506;5,924.57
AGRO;CEQ150507;1.38
AGRO;CEQ150508;3,419.35
AGRO;CEQ150509;346.00
AGRO;CEQ150510;1,500.00
AGRO;CEQ150511;1,247.40
AGRO;CEQ150512;61.15
AGRO;CEQ150513;16,428.72
AGRO;CEQ150514;300.00
AGRO;CEQ150515;4,633.74
AGRO;CEQ150516;606.70
AGRO;CEQ150517;567.60
AGRO;CEQ150518;1,500.00
AGRO;CEQ150519;660.00
AGRO;CEQ150520;3,369.57
AGRO;CEQ150521;36.43
AGRO;CEQ150522;1,112.50
AGRO;CEQ150523;3,000.00
AGRO;CEQ150524;1,971.67
AGRO;CEQ150525;3.50
AGRO;CEQ150526;831.61
AGRO;CEQ150527;484.40
AGRO;CEQ150528;1,500.00
AGRO;CEQ150529;144.00
AGRO;CEQ150530;6,949.66
AGRO;CEQ150531;6,718.58
AGRO;CEQ150532;2,233.00
AGRO;CEQ150533;1,957.26
AGRO;CEQ150534;594.00
AGRO;CEQ150535;1,500.00
AGRO;CEQ150536;169.01
AGRO;CEQ150537;3,000.00
AGRO;CEQ150538;1,500.00
AGRO;CEQ150539;297.75
AGRO;CEQ150540;393.89
AGRO;CEQ150541;2,217.80
AGRO;CEQ150542;466.02
AGRO;CEQ150543;1,370.80
AGRO;CEQ150544;4,715.60
AGRO;CEQ150545;3,234.00
AGRO;CEQ150546;1,854.40
AGRO;CEQ150547;36.08
AGRO;CEQ150548;2,215.59
AGRO;CEQ150549;5,129.49
AGRO;CEQ150550;3,373.74
AGRO;CEQ150551;31,772.13
AGRO;CEQ150552;5.00
AGRO;CEQ150553;3,294.20
AGRO;CEQ150554;80.40
AGRO;CEQ150555;52,400.00
AGRO;CEQ150556;738.22
AGRO;CEQ150557;26.77
AGRO;CEQ150558;1,735.68
AGRO;CEQ150559;22,818.19
AGRO;CEQ150560;26.25
AGRO;CEQ150561;1,692.24
AGRO;CEQ150562;200.00
AGRO;CEQ150563;11,624.68
AGRO;CEQ150564;5,564.09
AGRO;CEQ150565;323.10
AGRO;CEQ150566;187.60
AGRO;CEQ150567;516.00
AGRO;CEQ150568;8,134.00
AGRO;CEQ150569;10,420.07
AGRO;CEQ150570;714.10
FARMACIA;CEQ150571;775.36
FARMACIA;CEQ150572;472.38
FARMACIA;CEQ150573;3,987.19
FARMACIA;CEQ150574;1,047.97
FARMACIA;CEQ150575;593.64
FARMACIA;CEQ150576;1,115.35
FARMACIA;CEQ150577;5,254.15
FARMACIA;CEQ150578;80,225.27
FARMACIA;CEQ150579;1,142.36
FARMACIA;CEQ150580;4,006.16
FARMACIA;CEQ150581;1,992.25
FARMACIA;CEQ150582;139.45
FARMACIA;CEQ150583;610.12
FARMACIA;CEQ150584;8,846.47
FARMACIA;CEQ150585;2,529.40
FARMACIA;CEQ150586;7,293.94
FARMACIA;CEQ150587;235.55
FARMACIA;CEQ150588;9,873.83
FARMACIA;CEQ150589;5,891.57
FARMACIA;CEQ150590;9,061.69
FARMACIA;CEQ150591;3,620.63
FARMACIA;CEQ150592;22.73
FARMACIA;CEQ150593;1,417.13
FARMACIA;CEQ150594;7,308.18
FARMACIA;CEQ150595;4,541.27
FARMACIA;CEQ150596;1,748.20
FARMACIA;CEQ150597;853.55
FARMACIA;CEQ150598;4,398.61
FARMACIA;CEQ150599;6,462.15
FARMACIA;CEQ150600;12,455.58
FARMACIA;CEQ150601;3,544.92
FARMACIA;CEQ150602;883.98
FARMACIA;CEQ150603;111,827.14
FARMACIA;CEQ150604;6,178.83
FARMACIA;CEQ150605;33,987.02
FARMACIA;CEQ150606;550.00
FARMACIA;CEQ150607;1,733.13
FARMACIA;CEQ150608;1,886.88
FARMACIA;CEQ150609;18,262.92
FARMACIA;CEQ150610;1,175.38
FARMACIA;CEQ150611;6,434.91
FARMACIA;CEQ150612;877.12
FARMACIA;CEQ150613;2,115.56
FARMACIA;CEQ150614;737.81
FARMACIA;CEQ150615;120.76
FARMACIA;CEQ150616;1,178.95
FARMACIA;CEQ150617;390.66
FARMACIA;CEQ150618;181.90
FARMACIA;CEQ150619;285.90
FARMACIA;CEQ150620;15.90
FARMACIA;CEQ150621;2,455.15
FARMACIA;CEQ150622;20,653.63
FARMACIA;CEQ150623;1,053.63
FARMACIA;CEQ150624;915.88
FARMACIA;CEQ150625;2,990.13
FARMACIA;CEQ150626;655.09
FARMACIA;CEQ150627;455.15
FARMACIA;CEQ150628;13,487.85
FARMACIA;CEQ150629;1,275.15
FARMACIA;CEQ150630;4,123.51
FARMACIA;CEQ150631;6,367.03
FARMACIA;CEQ150632;185.75
FARMACIA;CEQ150633;1,869.57
FARMACIA;CEQ150634;340.77
FARMACIA;CEQ150635;19,310.14
FARMACIA;CEQ150636;1,440.46
FARMACIA;CEQ150637;25,841.00
FARMACIA;CEQ150638;20,433.31
FARMACIA;CEQ150639;22,071.54
FARMACIA;CEQ150640;19,950.13
FARMACIA;CEQ150641;989.63
FARMACIA;CEQ150642;3,392.06
FARMACIA;CEQ150643;4,791.99
FARMACIA;CEQ150644;32,553.17
FARMACIA;CEQ150645;6,083.11
FARMACIA;CEQ150646;1,044.83
FARMACIA;CEQ150647;20,119.64
FARMACIA;CEQ150648;3,131.07
FARMACIA;CEQ150649;304.07
FARMACIA;CEQ150650;13,435.97
FARMACIA;CEQ150651;2,552.83
FARMACIA;CEQ150652;12,419.41
FARMACIA;CEQ150653;3,116.52
FARMACIA;CEQ150654;21,254.54
FARMACIA;CEQ150655;9,562.25
FARMACIA;CEQ150656;3,590.48
FARMACIA;CEQ150657;2,886.20
FARMACIA;CEQ150658;28,582.05
FARMACIA;CEQ150659;8,063.87
FARMACIA;CEQ150660;4,608.71
FARMACIA;CEQ150661;87.78
FARMACIA;CEQ150662;120,618.20
FARMACIA;CEQ150663;5,943.31
FARMACIA;CEQ150664;1,521.16
FARMACIA;CEQ150665;3,091.98
FARMACIA;CEQ150666;4,710.35
FARMACIA;CEQ150667;1,168.86
FARMACIA;CEQ150668;896.24
FARMACIA;CEQ150669;4,775.96
FARMACIA;CEQ150670;21,436.63
FARMACIA;CEQ150671;3,267.09
FARMACIA;CEQ150672;599.91
FARMACIA;CEQ150673;646.00
FARMACIA;CEQ150674;572.80
FARMACIA;CEQ150675;2,021.60
FARMACIA;CEQ150676;9,435.27
FARMACIA;CEQ150677;2,628.27
FARMACIA;CEQ150678;25,046.29
FARMACIA;CEQ150679;14,185.68
FARMACIA;CEQ150680;229,531.51
FARMACIA;CEQ150681;13,458.99
FARMACIA;CEQ150682;7,393.19
FARMACIA;CEQ150683;782.44
FARMACIA;CEQ150684;1,893.04
FARMACIA;CEQ150685;2,922.15
FARMACIA;CEQ150686;4,139.65
FARMACIA;CEQ150687;1,343.36
FARMACIA;CEQ150688;4,360.11
FARMACIA;CEQ150689;55,983.69
FARMACIA;CEQ150690;1,982.91
FARMACIA;CEQ150691;12,833.08
FARMACIA;CEQ150692;283,449.85
FARMACIA;CEQ150693;702.26
FARMACIA;CEQ150694;73,862.64
FARMACIA;CEQ150695;2,829.07
FARMACIA;CEQ150696;6,185.04
FARMACIA;CEQ150697;6,937.87
FARMACIA;CEQ150698;3,504.26
FARMACIA;CEQ150699;7,216.63
FARMACIA;CEQ150700;4,691.21
FARMACIA;CEQ150701;98,675.10
FARMACIA;CEQ150702;1,127.57
FARMACIA;CEQ150703;1,075.32
FARMACIA;CEQ150704;1,322.37
FARMACIA;CEQ150705;687.67
FARMACIA;CEQ150706;5.80
FARMACIA;CEQ150707;17,121.41
FARMACIA;CEQ150708;52,666.19
FARMACIA;CEQ150709;901.73
FARMACIA;CEQ150710;4,418.83
FARMACIA;CEQ150711;19,928.73
FARMACIA;CEQ150712;3,081.29
FARMACIA;CEQ150713;2,649.03
FARMACIA;CEQ150714;886.93
FARMACIA;CEQ150715;15,198.44
FARMACIA;CEQ150716;29,673.09
FARMACIA;CEQ150717;31,940.14
FARMACIA;CEQ150718;5,991.82
FARMACIA;CEQ150719;7,440.93
FARMACIA;CEQ150720;149,217.14
FARMACIA;CEQ150721;4,357.28
FARMACIA;CEQ150722;2,231.08
FARMACIA;CEQ150723;2,824.15
FARMACIA;CEQ150724;497.45
FARMACIA;CEQ150725;3,672.84
FARMACIA;CEQ150726;236,455.36
FARMACIA;CEQ150727;2,988.29
FARMACIA;CEQ150728;435.57
FARMACIA;CEQ150729;2,854.57
FARMACIA;CEQ150730;258.82
FARMACIA;CEQ150731;399.60
FARMACIA;CEQ150732;1,279.42
FARMACIA;CEQ150733;702.14
FARMACIA;CEQ150734;1,196.50
FARMACIA;CEQ150735;648.71
FARMACIA;CEQ150736;5,487.09
FARMACIA;CEQ150737;4,633.63
FARMACIA;CEQ150738;13,490.86
FARMACIA;CEQ150739;5,955.82
FARMACIA;CEQ150740;9,590.85
FARMACIA;CEQ150741;6,973.08
FARMACIA;CEQ150742;2,142.21
FARMACIA;CEQ150743;19,461.01
FARMACIA;CEQ150744;1,849.39
FARMACIA;CEQ150745;2,205.24
FARMACIA;CEQ150746;15,131.88
FARMACIA;CEQ150747;5,208.48
FARMACIA;CEQ150748;28,882.12
FARMACIA;CEQ150749;88,063.81
FARMACIA;CEQ150750;2,798.84
FARMACIA;CEQ150751;1,417.79
FARMACIA;CEQ150752;1,413.73
FARMACIA;CEQ150753;4,142.28
FARMACIA;CEQ150754;717.78
FARMACIA;CEQ150755;3,217.66
FARMACIA;CEQ150756;2,233.77
FARMACIA;CEQ150757;982.88
FARMACIA;CEQ150758;81,383.22
FARMACIA;CEQ150759;1,560.55
FARMACIA;CEQ150760;1,991.24
FARMACIA;CEQ150761;12,601.85
FARMACIA;CEQ150762;11,385.34
FARMACIA;CEQ150763;3,599.38
FARMACIA;CEQ150764;1,116.72
FARMACIA;CEQ150765;8,876.99
FARMACIA;CEQ150766;653.79
FARMACIA;CEQ150767;5,743.94
FARMACIA;CEQ150768;336.26
FARMACIA;CEQ150769;39,336.61
FARMACIA;CEQ150770;1,118.50
FARMACIA;CEQ150771;2,205.07
FARMACIA;CEQ150772;9,473.11
FARMACIA;CEQ150773;6,195.54
FARMACIA;CEQ150774;2,848.26
FARMACIA;CEQ150775;82,050.76
FARMACIA;CEQ150776;244.75
FARMACIA;CEQ150777;225,830.14
FARMACIA;CEQ150778;4,726.19
FARMACIA;CEQ150779;9,888.59
FARMACIA;CEQ150780;1,827.43
FARMACIA;CEQ150781;3,784.72
FARMACIA;CEQ150782;627.82
FARMACIA;CEQ150783;275.91
FARMACIA;CEQ150784;1,440.97
FARMACIA;CEQ150785;1,766.21
FARMACIA;CEQ150786;56,219.68
FARMACIA;CEQ150787;1,544.20
FARMACIA;CEQ150788;17,648.55
FARMACIA;CEQ150789;312.82
FARMACIA;CEQ150790;466.05
FARMACIA;CEQ150791;80.37
FARMACIA;CEQ150792;13,060.39
FARMACIA;CEQ150793;2,273.20
FARMACIA;CEQ150794;4,201.98
FARMACIA;CEQ150795;2,648.57
FARMACIA;CEQ150796;4,824.48
FARMACIA;CEQ150797;2,838.43
FARMACIA;CEQ150798;1,225.66
FARMACIA;CEQ150799;5,467.85
FARMACIA;CEQ150800;1,445.17
FARMACIA;CEQ150801;3,634.72
FARMACIA;CEQ150802;3,594.95
FARMACIA;CEQ150803;43,461.11
FARMACIA;CEQ150804;25,834.01
FARMACIA;CEQ150805;107,538.56
FARMACIA;CEQ150806;500.00
FARMACIA;CEQ150807;2,902.20
FARMACIA;CEQ150808;2,093.96
FARMACIA;CEQ150809;16,183.76
FARMACIA;CEQ150810;35,802.40
FARMACIA;CEQ150811;3,198.51
FARMACIA;CEQ150812;3,647.10
FARMACIA;CEQ150813;25,218.05
FARMACIA;CEQ150814;82,663.91
FARMACIA;CEQ150815;6,909.73
FARMACIA;CEQ150816;24,181.35
FARMACIA;CEQ150817;611.87
FARMACIA;CEQ150818;9,058.63
FARMACIA;CEQ150819;1,530.17
FARMACIA;CEQ150820;791,798.56
FARMACIA;CEQ150821;5,443.14
FARMACIA;CEQ150822;1,001.80
FARMACIA;CEQ150823;1,417.53
FARMACIA;CEQ150824;21,247.74
FARMACIA;CEQ150825;2,820.76
FARMACIA;CEQ150826;1,857.77
FARMACIA;CEQ150827;3,623.76
FARMACIA;CEQ150828;311.10
FARMACIA;CEQ150829;1,115.50
FARMACIA;CEQ150830;57,450.50
FARMACIA;CEQ150831;1,256.96
FARMACIA;CEQ150832;1,368.17
FARMACIA;CEQ150833;1,312.36
FARMACIA;CEQ150834;162,428.69
FARMACIA;CEQ150835;14,612.79
FARMACIA;CEQ150836;17,018.34
FARMACIA;CEQ150837;13,314.32
FARMACIA;CEQ150838;348.79
FARMACIA;CEQ150839;2,610.12
FARMACIA;CEQ150840;14,286.37
FARMACIA;CEQ150841;2,437.85
FARMACIA;CEQ150842;32.98
FARMACIA;CEQ150843;230.84
FARMACIA;CEQ150844;867.31
FARMACIA;CEQ150845;1,666.40
FARMACIA;CEQ150846;6,475.56
FARMACIA;CEQ150847;1,661.95
FARMACIA;CEQ150848;391.59
FARMACIA;CEQ150849;16,835.09
FARMACIA;CEQ150850;279.53
FARMACIA;CEQ150851;150.00
FARMACIA;CEQ150852;803.57
FARMACIA;CEQ150853;5,581.66
FARMACIA;CEQ150854;42,647.46
FARMACIA;CEQ150855;51,193.14
FARMACIA;CEQ150856;807.03
FARMACIA;CEQ150857;623.59
FARMACIA;CEQ150858;2,896.07
FARMACIA;CEQ150859;3,223.50
FARMACIA;CEQ150860;24,787.25
FARMACIA;CEQ150861;885.66
FARMACIA;CEQ150862;8,323.09
FARMACIA;CEQ150863;956.96
FARMACIA;CEQ150864;364.14
FARMACIA;CEQ150865;17,109.77
FARMACIA;CEQ150866;7,859.90
FARMACIA;CEQ150867;7,527.21
FARMACIA;CEQ150868;1,325.37
FARMACIA;CEQ150869;4,087.01
FARMACIA;CEQ150870;31.89
FARMACIA;CEQ150871;157,066.68
FARMACIA;CEQ150872;1,619.03
FARMACIA;CEQ150873;3,507.29
FARMACIA;CEQ150874;1,920.81
FARMACIA;CEQ150875;19,571.13
FARMACIA;CEQ150876;1,664.16
FARMACIA;CEQ150877;581.53
FARMACIA;CEQ150878;14,752.56
FARMACIA;CEQ150879;1,952.45
FARMACIA;CEQ150880;478.80
FARMACIA;CEQ150881;693.40
FARMACIA;CEQ150882;3,228.21
FARMACIA;CEQ150883;4,346.58
FARMACIA;CEQ150884;3,556.58
FARMACIA;CEQ150885;48,494.09
FARMACIA;CEQ150886;8,095.12
FARMACIA;CEQ150887;4,583.49
FARMACIA;CEQ150888;1,450.49
FARMACIA;CEQ150889;1,372.53
FARMACIA;CEQ150890;2,044.10
FARMACIA;CEQ150891;10,570.18
FARMACIA;CEQ150892;8,006.75
FARMACIA;CEQ150893;27,655.00
FARMACIA;CEQ150894;26,581.93
FARMACIA;CEQ150895;916.37
FARMACIA;CEQ150896;1,180.54
FARMACIA;CEQ150897;7,498.96
FARMACIA;CEQ150898;5,598.65
FARMACIA;CEQ150899;1,800.93
FARMACIA;CEQ150900;1,640.76
FARMACIA;CEQ150901;411.94
FARMACIA;CEQ150902;5,309.51
FARMACIA;CEQ150903;14,063.83
FARMACIA;CEQ150904;1,150.30
FARMACIA;CEQ150905;622.11
FARMACIA;CEQ150906;5,097.61
FARMACIA;CEQ150907;6,007.23
FARMACIA;CEQ150908;530.02
FARMACIA;CEQ150909;173.29
FARMACIA;CEQ150910;120.50
FARMACIA;CEQ150911;1,583.76
FARMACIA;CEQ150912;2,797.33
FARMACIA;CEQ150913;210.00
FARMACIA;CEQ150914;932.73
FARMACIA;CEQ150915;507.25
FARMACIA;CEQ150916;11,435.70
FARMACIA;CEQ150917;325.00
FARMACIA;CEQ150918;1.17
FARMACIA;CEQ150919;818.20
FARMACIA;CEQ150920;169.96
FARMACIA;CEQ150921;26,420.03
FARMACIA;CEQ150922;188.75
FARMACIA;CEQ150923;800.33
FARMACIA;CEQ150924;9,279.96
FARMACIA;CEQ150925;5,739.85
FARMACIA;CEQ150926;14,940.51
FARMACIA;CEQ150927;2,015.86
FARMACIA;CEQ150928;11,304.41
FARMACIA;CEQ150929;189.60
FARMACIA;CEQ150930;1,818.51
FARMACIA;CEQ150931;616.70
FARMACIA;CEQ150932;5,144.37
FARMACIA;CEQ150933;44,642.11
FARMACIA;CEQ150934;9,008.46
FARMACIA;CEQ150935;7,342.05
FARMACIA;CEQ150936;325.91
FARMACIA;CEQ150937;5,530.07
FARMACIA;CEQ150938;2,395.98
FARMACIA;CEQ150939;6,113.05
FARMACIA;CEQ150940;90,075.84
FARMACIA;CEQ150941;3,274.96
FARMACIA;CEQ150942;11,991.79
FARMACIA;CEQ150943;83,673.04
FARMACIA;CEQ150944;8,647.38
FARMACIA;CEQ150945;34,901.41
FARMACIA;CEQ150946;6,044.57
FARMACIA;CEQ150947;2,236.22
FARMACIA;CEQ150948;5,558.20
FARMACIA;CEQ150949;6,620.02
FARMACIA;CEQ150950;428.58
FARMACIA;CEQ150951;386.20
FARMACIA;CEQ150952;16,002.18
FARMACIA;CEQ150953;1,866.11
FARMACIA;CEQ150954;1,077.51
FARMACIA;CEQ150955;1,178.02
FARMACIA;CEQ150956;1,264.75
FARMACIA;CEQ150957;3,295.75
FARMACIA;CEQ150958;2,251.29
FARMACIA;CEQ150959;602.66
FARMACIA;CEQ150960;101.42
FARMACIA;CEQ150961;18,400.76
FARMACIA;CEQ150962;3,782.79
FARMACIA;CEQ150963;150.00
FARMACIA;CEQ150964;383.23
FARMACIA;CEQ150965;15,604.04
FARMACIA;CEQ150966;111,767.24
FARMACIA;CEQ150967;2,456.91
FARMACIA;CEQ150968;361.90
FARMACIA;CEQ150969;81,019.05
FARMACIA;CEQ150970;2,328.23
FARMACIA;CEQ150971;150.00
FARMACIA;CEQ150972;5,322.79
FARMACIA;CEQ150973;226.65
FARMACIA;CEQ150974;12,887.81
FARMACIA;CEQ150975;7,353.37
FARMACIA;CEQ150976;369.67
FARMACIA;CEQ150977;10,536.04
FARMACIA;CEQ150978;13,512.69
FARMACIA;CEQ150979;2,175.79
FARMACIA;CEQ150980;5,695.41
FARMACIA;CEQ150981;7,564.65
FARMACIA;CEQ150982;648.42
FARMACIA;CEQ150983;19,456.12
FARMACIA;CEQ150984;4,542.83
FARMACIA;CEQ150985;2,558.96
FARMACIA;CEQ150986;13,239.90
FARMACIA;CEQ150987;1,496.37
FARMACIA;CEQ150988;225,353.36
FARMACIA;CEQ150989;57,254.24
FARMACIA;CEQ150990;664.42
FARMACIA;CEQ150991;50,190.24
FARMACIA;CEQ150992;570.27
FARMACIA;CEQ150993;360.54
FARMACIA;CEQ150994;1,358.61
FARMACIA;CEQ150995;4,703.93
FARMACIA;CEQ150996;16,535.17
FARMACIA;CEQ150997;2,682.00
FARMACIA;CEQ150998;17,819.44
FARMACIA;CEQ150999;11,781.21
FARMACIA;CEQ151000;33,956.63
FARMACIA;CEQ151001;6,968.89
FARMACIA;CEQ151002;2,527.32
FARMACIA;CEQ151003;10,488.03
FARMACIA;CEQ151004;1,262.16
FARMACIA;CEQ151005;331.41
FARMACIA;CEQ151006;21,333.14
FARMACIA;CEQ151007;14,589.60
FARMACIA;CEQ151008;10,581.07
FARMACIA;CEQ151009;11,487.25
FARMACIA;CEQ151010;2,968.20
FARMACIA;CEQ151011;606.12
FARMACIA;CEQ151012;653.23
FARMACIA;CEQ151013;1,024.90
FARMACIA;CEQ151014;1,311.62
FARMACIA;CEQ151015;31,786.92
FARMACIA;CEQ151016;981.16
FARMACIA;CEQ151017;5,810.62
FARMACIA;CEQ151018;1,427.08
FARMACIA;CEQ151019;429.29
FARMACIA;CEQ151020;791.14
FARMACIA;CEQ151021;1,259.51
FARMACIA;CEQ151022;279.80
FARMACIA;CEQ151023;346.91
FARMACIA;CEQ151024;527.29
FARMACIA;CEQ151025;7,321.67
FARMACIA;CEQ151026;7,009.40
FARMACIA;CEQ151027;22,504.17
FARMACIA;CEQ151028;445.50
FARMACIA;CEQ151029;446.46
FARMACIA;CEQ151030;4,092.73
FARMACIA;CEQ151031;3,446.13
FARMACIA;CEQ151032;5,697.14
FARMACIA;CEQ151033;2,198.91
FARMACIA;CEQ151034;5,806.74
FARMACIA;CEQ151035;127,897.71
FARMACIA;CEQ151036;27.25
FARMACIA;CEQ151037;5,353.70
FARMACIA;CEQ151038;9,092.18
FARMACIA;CEQ151039;676.19
FARMACIA;CEQ151040;516.68
FARMACIA;CEQ151041;6,917.70
FARMACIA;CEQ151042;81,670.31
FARMACIA;CEQ151043;65,887.66
FARMACIA;CEQ151044;455,871.55
FARMACIA;CEQ151045;5,067.23
FARMACIA;CEQ151046;5,349.96
FARMACIA;CEQ151047;28,863.92
FARMACIA;CEQ151048;36,013.78
FARMACIA;CEQ151049;1,265.02
FARMACIA;CEQ151050;18,250.57
FARMACIA;CEQ151051;5,111.70
FARMACIA;CEQ151052;193.89
FARMACIA;CEQ151053;526.12
FARMACIA;CEQ151054;616.84
FARMACIA;CEQ151055;4,493.13
FARMACIA;CEQ151056;5,240.08
FARMACIA;CEQ151057;1,389.12
FARMACIA;CEQ151058;3,753.36
FARMACIA;CEQ151059;3,333.73
FARMACIA;CEQ151060;60.09
FARMACIA;CEQ151061;1,005.88
FARMACIA;CEQ151062;391.31
FARMACIA;CEQ151063;17,457.08
FARMACIA;CEQ151064;87,946.10
FARMACIA;CEQ151065;1,465.34
FARMACIA;CEQ151066;10,508.82
FARMACIA;CEQ151067;10,595.63
FARMACIA;CEQ151068;3,195.80
FARMACIA;CEQ151069;1,017.03
FARMACIA;CEQ151070;521.50
FARMACIA;CEQ151071;1,080.09
FARMACIA;CEQ151072;21,237.32
FARMACIA;CEQ151073;8,934.58
FARMACIA;CEQ151074;1,463.45
FARMACIA;CEQ151075;212.67
FARMACIA;CEQ151076;967.28
FARMACIA;CEQ151077;8,165.00
FARMACIA;CEQ151078;153.31
FARMACIA;CEQ151079;492.03
FARMACIA;CEQ151080;279.80
FARMACIA;CEQ151081;1,228.18
FARMACIA;CEQ151082;93.55
FARMACIA;CEQ151083;426.96
FARMACIA;CEQ151084;162.99
FARMACIA;CEQ151085;7,484.30
FARMACIA;CEQ151086;35,236.06
FARMACIA;CEQ151087;5,773.01
FARMACIA;CEQ151088;4,935.04
FARMACIA;CEQ151089;4,487.45
FARMACIA;CEQ151090;34,005.25
FARMACIA;CEQ151091;117.49
FARMACIA;CEQ151092;5,390.43
FARMACIA;CEQ151093;1,635.38
FARMACIA;CEQ151094;2,402.53
FARMACIA;CEQ151095;518.76
FARMACIA;CEQ151096;1,925.59
FARMACIA;CEQ151097;3,576.94
FARMACIA;CEQ151098;20,157.19
FARMACIA;CEQ151099;13,876.41
FARMACIA;CEQ151100;50,442.71
FARMACIA;CEQ151101;53.02
FARMACIA;CEQ151102;63,423.29
FARMACIA;CEQ151103;787.60
FARMACIA;CEQ151104;1,445.47
FARMACIA;CEQ151105;855.68
FARMACIA;CEQ151106;558.49
FARMACIA;CEQ151107;5,235.37
FARMACIA;CEQ151108;1,711.21
FARMACIA;CEQ151109;9,171.12
FARMACIA;CEQ151110;11,747.58
FARMACIA;CEQ151111;1,594.82
FARMACIA;CEQ151112;6,027.30
FARMACIA;CEQ151113;761.62
FARMACIA;CEQ151114;7,029.10
FARMACIA;CEQ151115;5,255.60
FARMACIA;CEQ151116;1,303.93
FARMACIA;CEQ151117;2,567.24
FARMACIA;CEQ151118;1,715.50
FARMACIA;CEQ151119;72,631.56
FARMACIA;CEQ151120;1,511.85
FARMACIA;CEQ151121;18,745.85
FARMACIA;CEQ151122;215,546.84
FARMACIA;CEQ151123;2,054.64
FARMACIA;CEQ151124;1,569.42
FARMACIA;CEQ151125;5,103.42
FARMACIA;CEQ151126;287.06
FARMACIA;CEQ151127;2,218.24
FARMACIA;CEQ151128;550.44
FARMACIA;CEQ151129;11,523.50
FARMACIA;CEQ151130;2,308.25
